"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 37","Bulkcarrier",02/29/16 11:00 AM,5,225,32.3,75668,2.22,8.4,341,0.1,1.59,25,37,0.03,0.08,0.05
"Ship 37","Bulkcarrier",02/29/16 12:00 PM,5,225,32.3,75668,2.14,8.2,346,0.09,1.24,22,36,0.03,0.07,0.04
"Ship 37","Bulkcarrier",02/29/16 01:00 PM,5,225,32.3,75668,2.04,7.5,348,0.09,1.1,23,33,0.03,0.08,0.05
"Ship 37","Bulkcarrier",02/29/16 02:00 PM,5,225,32.3,75668,1.91,8.1,349,0.09,1.2,22,35,0.03,0.07,0.04
"Ship 37","Bulkcarrier",02/29/16 03:00 PM,5,225,32.3,75668,1.97,7.8,350,0.09,1.51,24,34,0.03,0.06,0.04
"Ship 37","Bulkcarrier",02/29/16 04:00 PM,5,225,32.3,75668,1.92,8.2,353,0.1,1.94,24,34,0.03,0.07,0.04
"Ship 37","Bulkcarrier",02/29/16 05:00 PM,5,225,32.3,75668,1.8,8,353,0.1,2.39,26,35,0.03,0.07,0.04
"Ship 37","Bulkcarrier",02/29/16 06:00 PM,5,225,32.3,75668,1.78,8.1,352,0.1,2.75,27,35,0.03,0.07,0.04
"Ship 37","Bulkcarrier",02/29/16 07:00 PM,5,225,32.3,75668,1.73,8.4,347,0.09,2.92,24,51,0.03,0.07,0.04
"Ship 37","Bulkcarrier",02/29/16 08:00 PM,5,225,32.3,75668,1.56,8,346,0.1,2.88,22,46,0.03,0.06,0.04
"Ship 37","Bulkcarrier",02/29/16 09:00 PM,5,225,32.3,75668,1.71,8.8,336,0.09,2.63,19,45,0.02,0.06,0.04
"Ship 37","Bulkcarrier",02/29/16 10:00 PM,5,225,32.3,75668,1.7,8.1,335,0.08,2.24,15,97,0.03,0.06,0.04
"Ship 37","Bulkcarrier",02/29/16 11:00 PM,5,225,32.3,75668,1.6,8.9,332,0.08,1.8,14,141,0.03,0.07,0.04
"Ship 37","Bulkcarrier",03/01/16 12:00 AM,5,225,32.3,75668,1.64,10.2,333,0.07,1.43,16,142,0.02,0.05,0.03
"Ship 37","Bulkcarrier",03/01/16 01:00 AM,5,225,32.3,75668,1.57,8.3,338,0.07,1.22,13,135,0.02,0.05,0.03
"Ship 37","Bulkcarrier",03/01/16 02:00 AM,5,225,32.3,75668,1.45,8.1,342,0.07,1.23,14,142,0.02,0.05,0.03
"Ship 37","Bulkcarrier",03/01/16 03:00 AM,5,225,32.3,75668,1.36,8,343,0.08,1.44,16,150,0.02,0.05,0.03
"Ship 37","Bulkcarrier",03/01/16 04:00 AM,5,225,32.3,75668,1.41,8.5,341,0.07,1.79,16,144,0.02,0.06,0.04
"Ship 37","Bulkcarrier",03/01/16 05:00 AM,5,225,32.3,75668,1.4,8.6,338,0.07,2.2,15,146,0.02,0.05,0.03
"Ship 37","Bulkcarrier",03/01/16 06:00 AM,5,225,32.3,75668,1.26,7.9,336,0.06,2.56,13,148,0.02,0.05,0.03
"Ship 37","Bulkcarrier",03/01/16 07:00 AM,5,225,32.3,75668,1.31,8.8,331,0.07,2.77,15,146,0.02,0.05,0.04
"Ship 37","Bulkcarrier",03/01/16 08:00 AM,5,225,32.3,75668,1.28,8.1,326,0.07,2.81,13,147,0.03,0.05,0.04
"Ship 37","Bulkcarrier",03/01/16 09:00 AM,5,225,32.3,75668,1.11,8.7,324,0.06,2.66,10,175,0.02,0.06,0.03
"Ship 37","Bulkcarrier",03/01/16 10:00 AM,5,225,32.3,75668,1.16,8.7,320,0.06,2.36,8,230,0.03,0.07,0.05
"Ship 37","Bulkcarrier",03/01/16 11:00 AM,5,225,32.3,75668,1.23,8.4,317,0.06,1.98,11,271,0.03,0.09,0.05
"Ship 37","Bulkcarrier",03/01/16 12:00 PM,5,225,32.3,75668,1.24,8.9,316,0.07,1.61,15,297,0.02,0.05,0.03
"Ship 37","Bulkcarrier",03/01/16 01:00 PM,5,225,32.3,75668,1.22,9.3,315,0.08,1.36,22,293,0.03,0.07,0.04
"Ship 37","Bulkcarrier",03/01/16 02:00 PM,5,225,32.3,75668,1.24,9,310,0.07,1.29,25,283,0.03,0.06,0.04
"Ship 37","Bulkcarrier",03/01/16 03:00 PM,5,225,32.3,75668,1.11,8.7,308,0.07,1.4,21,259,0.02,0.06,0.04
"Ship 37","Bulkcarrier",03/01/16 04:00 PM,5,225,32.3,75668,1.21,9,312,0.07,1.67,18,260,0.02,0.05,0.04
"Ship 37","Bulkcarrier",03/01/16 05:00 PM,5,225,32.3,75668,1.26,9.4,316,0.07,2.03,18,269,0.03,0.06,0.04
"Ship 37","Bulkcarrier",03/01/16 06:00 PM,5,225,32.3,75668,1.3,9.2,314,0.08,2.39,20,261,0.02,0.07,0.04
"Ship 37","Bulkcarrier",03/01/16 07:00 PM,5,225,32.3,75668,1.34,9.5,314,0.08,2.67,19,250,0.03,0.09,0.05
"Ship 37","Bulkcarrier",03/01/16 08:00 PM,5,225,32.3,75668,1.44,9.5,315,0.09,2.8,16,258,0.03,0.07,0.04
"Ship 37","Bulkcarrier",03/01/16 09:00 PM,5,225,32.3,75668,1.55,9.6,315,0.07,2.76,20,255,0.04,0.08,0.06
"Ship 37","Bulkcarrier",03/01/16 10:00 PM,5,225,32.3,75668,1.69,11,314,0.1,2.56,21,243,0.03,0.08,0.05
"Ship 37","Bulkcarrier",03/01/16 11:00 PM,5,225,32.3,75668,1.72,10.8,313,0.11,2.24,23,236,0.04,0.07,0.05
"Ship 37","Bulkcarrier",03/02/16 12:00 AM,5,225,32.3,75668,1.68,9.7,311,0.11,1.88,20,249,0.04,0.09,0.06
"Ship 37","Bulkcarrier",03/02/16 10:00 AM,5,225,32.3,75668,2.88,10.8,321,0.16,2.62,19,308,0.1,0.24,0.16
"Ship 37","Bulkcarrier",03/02/16 11:00 AM,5,225,32.3,75668,2.98,10.7,320,0.18,2.37,20,285,0.07,0.22,0.11
"Ship 37","Bulkcarrier",03/02/16 12:00 PM,5,225,32.3,75668,2.82,10.1,321,0.15,2.06,21,308,0.07,0.16,0.11
"Ship 37","Bulkcarrier",03/02/16 01:00 PM,5,225,32.3,75668,2.76,10.5,318,0.14,1.76,24,313,0.06,0.15,0.09
"Ship 37","Bulkcarrier",03/02/16 02:00 PM,5,225,32.3,75668,2.75,9.4,319,0.15,1.54,22,307,0.05,0.12,0.08
"Ship 37","Bulkcarrier",03/02/16 03:00 PM,5,225,32.3,75668,2.83,10.3,324,0.14,1.46,20,300,0.05,0.13,0.08
"Ship 37","Bulkcarrier",03/02/16 04:00 PM,5,225,32.3,75668,3.09,10.5,326,0.14,1.53,21,320,0.05,0.13,0.08
"Ship 37","Bulkcarrier",03/02/16 05:00 PM,5,225,32.3,75668,2.93,9.9,325,0.16,1.72,21,307,0.05,0.14,0.08
"Ship 37","Bulkcarrier",03/02/16 06:00 PM,5,225,32.3,75668,2.87,10.1,326,0.16,2.01,17,275,0.06,0.17,0.1
"Ship 37","Bulkcarrier",03/02/16 07:00 PM,5,225,32.3,75668,2.81,10.2,331,0.18,2.33,17,270,0.09,0.2,0.14
"Ship 37","Bulkcarrier",03/02/16 08:00 PM,5,225,32.3,75668,3.27,10.1,332,0.18,2.58,14,275,0.08,0.19,0.13
"Ship 37","Bulkcarrier",03/02/16 09:00 PM,5,225,32.3,75668,3.58,11,332,0.21,2.73,18,325,0.13,0.34,0.21
"Ship 37","Bulkcarrier",03/02/16 10:00 PM,5,225,32.3,75668,3.77,10.5,333,0.24,2.73,17,321,0.08,0.21,0.14
"Ship 37","Bulkcarrier",03/02/16 11:00 PM,5,225,32.3,75668,4.01,10.6,337,0.33,2.58,20,319,0.11,0.4,0.19
"Ship 37","Bulkcarrier",03/03/16 12:00 AM,5,225,32.3,75668,3.76,11.2,339,0.38,2.31,16,285,0.12,0.3,0.19
"Ship 37","Bulkcarrier",03/03/16 01:00 AM,5,225,32.3,75668,4.63,12.8,337,0.38,1.99,16,315,0.15,0.34,0.25
"Ship 37","Bulkcarrier",03/03/16 02:00 AM,5,225,32.3,75668,5.44,14.1,337,0.45,1.72,16,323,0.13,0.35,0.22
"Ship 37","Bulkcarrier",03/03/16 03:00 AM,5,225,32.3,75668,5.45,13.8,336,0.38,1.54,16,322,0.19,0.81,0.35
"Ship 37","Bulkcarrier",03/03/16 04:00 AM,5,225,32.3,75668,4.96,12.6,334,0.41,1.5,18,323,0.16,0.49,0.28
"Ship 37","Bulkcarrier",03/03/16 05:00 AM,5,225,32.3,75668,5.17,12.7,335,0.39,1.6,13,228,0.23,0.63,0.41
"Ship 37","Bulkcarrier",03/03/16 06:00 AM,5,225,32.3,75668,5.06,13.6,335,0.43,1.82,11,293,0.16,0.43,0.3
"Ship 37","Bulkcarrier",03/03/16 07:00 AM,5,225,32.3,75668,4.87,12.2,332,0.38,2.1,14,302,0.1,0.33,0.18
"Ship 37","Bulkcarrier",03/03/16 08:00 AM,5,225,32.3,75668,4.81,12,333,0.4,2.39,12,311,0.1,0.34,0.18
"Ship 37","Bulkcarrier",03/03/16 09:00 AM,5,225,32.3,75668,4.54,12.6,333,0.3,2.6,14,308,0.1,0.25,0.16
"Ship 37","Bulkcarrier",03/03/16 10:00 AM,5,225,32.3,75668,4.51,12.6,335,0.31,2.69,15,291,0.11,0.27,0.18
"Ship 37","Bulkcarrier",03/03/16 11:00 AM,5,225,32.3,75668,4.51,12,335,0.28,2.65,16,292,0.1,0.23,0.17
"Ship 37","Bulkcarrier",03/03/16 12:00 PM,5,225,32.3,75668,4.33,12.2,332,0.3,2.48,15,275,0.12,0.36,0.22
"Ship 37","Bulkcarrier",03/03/16 01:00 PM,5,225,32.3,75668,4.16,11.1,335,0.29,2.21,20,280,0.13,0.38,0.23
"Ship 37","Bulkcarrier",03/03/16 02:00 PM,5,225,32.3,75668,4.35,12,334,0.27,1.92,20,284,0.1,0.37,0.18
"Ship 37","Bulkcarrier",03/03/16 03:00 PM,5,225,32.3,75668,3.81,12.1,333,0.25,1.67,25,280,0.09,0.21,0.14
"Ship 37","Bulkcarrier",03/03/16 04:00 PM,5,225,32.3,75668,4.21,11.9,330,0.21,1.54,27,276,0.08,0.2,0.13
"Ship 37","Bulkcarrier",03/03/16 05:00 PM,5,225,32.3,75668,3.54,11.2,329,0.2,1.56,24,269,0.07,0.2,0.11
"Ship 37","Bulkcarrier",03/03/16 06:00 PM,5,225,32.3,75668,3.61,11.2,329,0.21,1.71,24,252,0.07,0.22,0.12
"Ship 37","Bulkcarrier",03/03/16 07:00 PM,5,225,32.3,75668,3.66,12.4,331,0.2,1.99,25,238,0.07,0.35,0.12
"Ship 37","Bulkcarrier",03/03/16 08:00 PM,5,225,32.3,75668,3.09,11.2,329,0.2,2.32,28,233,0.07,0.22,0.11
"Ship 37","Bulkcarrier",03/03/16 09:00 PM,5,225,32.3,75668,3.02,12.1,326,0.19,2.64,28,237,0.06,0.14,0.1
"Ship 37","Bulkcarrier",03/03/16 10:00 PM,5,225,32.3,75668,3.07,11.2,325,0.18,2.85,28,237,0.07,0.17,0.11
"Ship 37","Bulkcarrier",03/03/16 11:00 PM,5,225,32.3,75668,3.07,11.2,326,0.18,2.93,28,234,0.06,0.16,0.09
"Ship 37","Bulkcarrier",03/04/16 12:00 AM,5,225,32.3,75668,2.9,11,325,0.17,2.85,25,246,0.06,0.17,0.1
"Ship 37","Bulkcarrier",03/04/16 01:00 AM,5,225,32.3,75668,3,10.4,326,0.17,2.61,23,252,0.07,0.2,0.12
"Ship 37","Bulkcarrier",03/04/16 02:00 AM,5,225,32.3,75668,2.82,10.5,327,0.17,2.29,26,254,0.06,0.13,0.09
"Ship 37","Bulkcarrier",03/04/16 03:00 AM,5,225,32.3,75668,2.89,9.8,327,0.18,1.96,21,254,0.07,0.18,0.11
"Ship 37","Bulkcarrier",03/04/16 04:00 AM,5,225,32.3,75668,3.12,10.1,324,0.16,1.71,22,257,0.05,0.13,0.09
"Ship 37","Bulkcarrier",03/04/16 05:00 AM,5,225,32.3,75668,3.06,9.1,325,0.15,1.61,29,267,0.06,0.14,0.09
"Ship 37","Bulkcarrier",03/04/16 06:00 AM,5,225,32.3,75668,3.18,9.4,325,0.14,1.67,35,278,0.07,0.17,0.11
"Ship 37","Bulkcarrier",03/04/16 07:00 AM,5,225,32.3,75668,3.28,9.1,318,0.14,1.87,38,282,0.07,0.16,0.11
"Ship 37","Bulkcarrier",03/04/16 08:00 AM,5,225,32.3,75668,3.04,10.8,322,0.14,2.19,36,274,0.07,0.23,0.12
"Ship 37","Bulkcarrier",03/04/16 09:00 AM,5,225,32.3,75668,3.24,9,318,0.15,2.53,38,270,0.07,0.14,0.1
"Ship 37","Bulkcarrier",03/04/16 10:00 AM,5,225,32.3,75668,3.59,8.6,317,0.15,2.83,41,273,0.06,0.12,0.09
"Ship 37","Bulkcarrier",03/04/16 11:00 AM,5,225,32.3,75668,3.45,8.8,312,0.15,3.01,46,281,0.07,0.19,0.11
"Ship 19","Bulkcarrier",03/11/16 02:00 PM,5,225,32.1,77872,1.79,8.3,348,0.11,2.12,27,33,0.05,0.17,0.09
"Ship 19","Bulkcarrier",03/11/16 03:00 PM,5,225,32.1,77872,1.91,9.8,344,0.11,3.06,29,32,0.04,0.1,0.07
"Ship 19","Bulkcarrier",03/11/16 04:00 PM,5,225,32.1,77872,1.95,10,344,0.11,3.72,31,32,0.04,0.14,0.06
"Ship 19","Bulkcarrier",03/11/16 05:00 PM,5,225,32.1,77872,1.78,10,347,0.14,3.96,32,33,0.04,0.1,0.07
"Ship 19","Bulkcarrier",03/11/16 06:00 PM,5,225,32.1,77872,1.81,9.9,341,0.13,3.72,34,38,0.05,0.16,0.09
"Ship 19","Bulkcarrier",03/11/16 07:00 PM,5,225,32.1,77872,1.8,10,339,0.12,3.05,35,48,0.04,0.13,0.07
"Ship 19","Bulkcarrier",03/11/16 08:00 PM,5,225,32.1,77872,1.72,9.8,333,0.1,2.11,32,55,0.06,0.15,0.09
"Ship 19","Bulkcarrier",03/11/16 09:00 PM,5,225,32.1,77872,1.85,11.2,331,0.1,1.12,29,55,0.05,0.16,0.1
"Ship 19","Bulkcarrier",03/11/16 10:00 PM,5,225,32.1,77872,2.09,11.2,326,0.09,0.37,27,64,0.1,0.27,0.19
"Ship 19","Bulkcarrier",03/11/16 11:00 PM,5,225,32.1,77872,1.67,11.2,325,0.1,0.07,22,68,0.04,0.1,0.07
"Ship 19","Bulkcarrier",03/12/16 12:00 AM,5,225,32.1,77872,1.88,10.5,327,0.12,0.28,19,81,0.05,0.12,0.08
"Ship 19","Bulkcarrier",03/12/16 01:00 AM,5,225,32.1,77872,1.84,11,330,0.12,0.92,19,66,0.04,0.1,0.06
"Ship 19","Bulkcarrier",03/12/16 02:00 AM,5,225,32.1,77872,2.02,11,327,0.11,1.84,18,66,0.04,0.1,0.06
"Ship 19","Bulkcarrier",03/12/16 03:00 AM,5,225,32.1,77872,2.01,10.5,328,0.12,2.81,17,69,0.06,0.11,0.08
"Ship 19","Bulkcarrier",03/12/16 04:00 AM,5,225,32.1,77872,1.82,10.9,332,0.14,3.62,15,97,0.05,0.15,0.08
"Ship 19","Bulkcarrier",03/12/16 05:00 AM,5,225,32.1,77872,1.96,9.9,328,0.15,4.05,13,133,0.05,0.1,0.07
"Ship 19","Bulkcarrier",03/12/16 06:00 AM,5,225,32.1,77872,1.97,10.2,320,0.15,3.99,13,146,0.05,0.11,0.08
"Ship 19","Bulkcarrier",03/12/16 07:00 AM,5,225,32.1,77872,1.91,10.5,323,0.14,3.47,12,139,0.06,0.13,0.09
"Ship 19","Bulkcarrier",03/12/16 08:00 AM,5,225,32.1,77872,1.85,11.2,323,0.15,2.61,8,119,0.05,0.14,0.09
"Ship 19","Bulkcarrier",03/12/16 09:00 AM,5,225,32.1,77872,1.86,10.5,320,0.13,1.6,8,112,0.08,0.2,0.14
"Ship 19","Bulkcarrier",03/12/16 10:00 AM,5,225,32.1,77872,1.61,10.1,319,0.13,0.72,17,41,0.06,0.15,0.09
"Ship 19","Bulkcarrier",03/12/16 11:00 AM,5,225,32.1,77872,1.67,9.5,321,0.12,0.23,14,35,0.04,0.11,0.07
"Ship 19","Bulkcarrier",03/12/16 12:00 PM,5,225,32.1,77872,1.84,11.7,321,0.12,0.23,10,53,0.05,0.11,0.07
"Ship 19","Bulkcarrier",03/12/16 01:00 PM,5,225,32.1,77872,2.23,12.8,324,0.16,0.71,10,81,0.06,0.15,0.1
"Ship 19","Bulkcarrier",03/12/16 02:00 PM,5,225,32.1,77872,2.11,12.6,335,0.17,1.48,27,32,0.08,0.2,0.13
"Ship 19","Bulkcarrier",03/12/16 03:00 PM,5,225,32.1,77872,2.49,12.4,333,0.15,2.37,35,31,0.06,0.2,0.1
"Ship 19","Bulkcarrier",03/12/16 04:00 PM,5,225,32.1,77872,2.55,12.5,336,0.14,3.17,37,32,0.07,0.22,0.12
"Ship 19","Bulkcarrier",03/12/16 05:00 PM,5,225,32.1,77872,2.78,12.9,333,0.17,3.68,39,38,0.07,0.17,0.11
"Ship 19","Bulkcarrier",03/12/16 06:00 PM,5,225,32.1,77872,2.58,12.6,335,0.18,3.79,41,46,0.07,0.2,0.11
"Ship 19","Bulkcarrier",03/12/16 07:00 PM,5,225,32.1,77872,2.58,12.5,329,0.18,3.46,38,54,0.07,0.18,0.11
"Ship 19","Bulkcarrier",03/12/16 08:00 PM,5,225,32.1,77872,2.47,12.5,326,0.15,2.78,33,56,0.06,0.18,0.12
"Ship 19","Bulkcarrier",03/12/16 09:00 PM,5,225,32.1,77872,2.51,12.5,327,0.16,1.89,23,63,0.09,0.19,0.14
"Ship 19","Bulkcarrier",03/12/16 10:00 PM,5,225,32.1,77872,2.44,12.2,330,0.15,1.02,14,108,0.07,0.22,0.11
"Ship 19","Bulkcarrier",03/12/16 11:00 PM,5,225,32.1,77872,2.39,12.5,331,0.17,0.43,8,131,0.05,0.14,0.1
"Ship 19","Bulkcarrier",03/13/16 12:00 AM,5,225,32.1,77872,2.42,12.5,332,0.17,0.27,11,134,0.05,0.14,0.09
"Ship 19","Bulkcarrier",03/13/16 01:00 AM,5,225,32.1,77872,2.24,12.3,332,0.17,0.55,11,131,0.06,0.16,0.1
"Ship 19","Bulkcarrier",03/13/16 02:00 AM,5,225,32.1,77872,2.39,12.4,328,0.13,1.2,11,146,0.06,0.15,0.1
"Ship 19","Bulkcarrier",03/13/16 03:00 AM,5,225,32.1,77872,2.39,12.4,334,0.15,2.06,11,143,0.07,0.15,0.1
"Ship 19","Bulkcarrier",03/13/16 04:00 AM,5,225,32.1,77872,2.22,12.5,335,0.14,2.92,12,134,0.06,0.2,0.11
"Ship 19","Bulkcarrier",03/13/16 05:00 AM,5,225,32.1,77872,2.29,12.4,329,0.15,3.57,13,135,0.07,0.15,0.1
"Ship 19","Bulkcarrier",03/13/16 06:00 AM,5,225,32.1,77872,2.3,12.4,327,0.14,3.87,9,135,0.05,0.13,0.08
"Ship 2","Bulkcarrier",02/19/18 02:00 PM,4,178.72,28,30618,2.61,11.8,319,0.23,1.72,14,13,0.13,0.3,0.2
"Ship 2","Bulkcarrier",02/19/18 03:00 PM,4,178.72,28,30618,2.78,13.3,319,0.24,2.46,16,23,0.15,0.3,0.2
"Ship 2","Bulkcarrier",02/19/18 04:00 PM,4,178.72,28,30618,2.45,13.3,321,0.27,3.1,18,25,0.17,0.5,0.3
"Ship 2","Bulkcarrier",02/19/18 05:00 PM,4,178.72,28,30618,2.39,11.8,316,0.27,3.47,19,22,0.12,0.3,0.2
"Ship 2","Bulkcarrier",02/19/18 06:00 PM,4,178.72,28,30618,2.73,13.3,316,0.29,3.5,20,23,0.13,0.3,0.2
"Ship 2","Bulkcarrier",02/19/18 07:00 PM,4,178.72,28,30618,2.46,14.3,313,0.27,3.17,20,26,0.18,0.4,0.3
"Ship 2","Bulkcarrier",02/19/18 08:00 PM,4,178.72,28,30618,2.62,13.3,317,0.28,2.56,22,26,0.17,0.4,0.3
"Ship 2","Bulkcarrier",02/19/18 09:00 PM,4,178.72,28,30618,2.54,12.5,317,0.27,1.83,23,30,0.19,0.5,0.3
"Ship 2","Bulkcarrier",02/19/18 10:00 PM,4,178.72,28,30618,2.46,13.3,320,0.26,1.15,23,28,0.21,0.5,0.3
"Ship 2","Bulkcarrier",02/19/18 11:00 PM,4,178.72,28,30618,2.62,14.3,317,0.22,0.73,20,26,0.2,0.5,0.3
"Ship 2","Bulkcarrier",02/20/18 12:00 AM,4,178.72,28,30618,2.72,12.5,317,0.21,0.69,23,29,0.18,0.4,0.3
"Ship 2","Bulkcarrier",02/20/18 01:00 AM,4,178.72,28,30618,2.43,12.5,315,0.28,1.01,24,35,0.18,0.5,0.3
"Ship 2","Bulkcarrier",02/20/18 02:00 AM,4,178.72,28,30618,2.58,13.3,314,0.25,1.62,23,35,0.18,0.5,0.3
"Ship 2","Bulkcarrier",02/20/18 03:00 AM,4,178.72,28,30618,2.73,13.3,312,0.23,2.38,20,48,0.15,0.3,0.2
"Ship 2","Bulkcarrier",02/20/18 04:00 AM,4,178.72,28,30618,2.81,14.3,315,0.3,3.08,13,54,0.16,0.3,0.2
"Ship 2","Bulkcarrier",02/20/18 05:00 AM,4,178.72,28,30618,2.44,14.3,318,0.25,3.57,19,39,0.17,0.4,0.3
"Ship 2","Bulkcarrier",02/20/18 06:00 AM,4,178.72,28,30618,2.51,14.3,314,0.31,3.7,27,32,0.22,0.5,0.4
"Ship 2","Bulkcarrier",02/20/18 07:00 AM,4,178.72,28,30618,2.44,14.3,316,0.28,3.46,25,36,0.24,0.6,0.4
"Ship 2","Bulkcarrier",02/20/18 08:00 AM,4,178.72,28,30618,2.45,14.3,316,0.28,2.91,22,46,0.2,0.4,0.3
"Ship 2","Bulkcarrier",02/20/18 09:00 AM,4,178.72,28,30618,2.42,14.3,312,0.25,2.17,18,52,0.2,0.4,0.3
"Ship 2","Bulkcarrier",02/20/18 10:00 AM,4,178.72,28,30618,2.41,14.3,312,0.19,1.42,15,45,0.21,0.4,0.3
"Ship 2","Bulkcarrier",02/20/18 11:00 AM,4,178.72,28,30618,2.3,14.3,316,0.21,0.87,20,43,0.19,0.4,0.3
"Ship 2","Bulkcarrier",02/20/18 12:00 PM,4,178.72,28,30618,2.34,13.3,319,0.21,0.66,28,30,0.17,0.4,0.3
"Ship 2","Bulkcarrier",02/20/18 01:00 PM,4,178.72,28,30618,2.63,14.3,320,0.18,0.85,35,26,0.21,0.4,0.3
"Ship 2","Bulkcarrier",02/20/18 02:00 PM,4,178.72,28,30618,2.94,14.3,319,0.21,1.34,38,28,0.21,0.4,0.3
"Ship 2","Bulkcarrier",02/20/18 03:00 PM,4,178.72,28,30618,3.13,18.2,323,0.21,2.01,37,32,0.2,0.4,0.3
"Ship 2","Bulkcarrier",02/20/18 04:00 PM,4,178.72,28,30618,3.1,18.2,320,0.28,2.69,31,34,0.26,0.6,0.4
"Ship 2","Bulkcarrier",02/20/18 05:00 PM,4,178.72,28,30618,3.39,16.7,317,0.3,3.2,25,39,0.28,0.7,0.4
"Ship 2","Bulkcarrier",02/20/18 06:00 PM,4,178.72,28,30618,3.73,16.7,316,0.3,3.43,31,32,0.24,0.7,0.4
"Ship 2","Bulkcarrier",02/20/18 07:00 PM,4,178.72,28,30618,3.32,16.7,319,0.32,3.34,35,37,0.24,0.5,0.4
"Ship 2","Bulkcarrier",02/20/18 08:00 PM,4,178.72,28,30618,3.11,16.7,321,0.29,2.93,23,46,0.3,0.7,0.5
"Ship 2","Bulkcarrier",02/20/18 09:00 PM,4,178.72,28,30618,3.41,15.4,312,0.28,2.3,23,46,0.31,0.7,0.5
"Ship 2","Bulkcarrier",02/20/18 10:00 PM,4,178.72,28,30618,3.06,15.4,319,0.3,1.61,27,43,0.23,0.5,0.3
"Ship 2","Bulkcarrier",02/20/18 11:00 PM,4,178.72,28,30618,3.23,16.7,319,0.26,1.06,28,44,0.18,0.5,0.3
"Ship 2","Bulkcarrier",02/21/18 12:00 AM,4,178.72,28,30618,2.96,16.7,318,0.32,0.79,29,40,0.23,0.5,0.4
"Ship 2","Bulkcarrier",02/21/18 01:00 AM,4,178.72,28,30618,2.89,16.7,322,0.27,0.87,35,40,0.13,0.4,0.2
"Ship 2","Bulkcarrier",02/21/18 02:00 AM,4,178.72,28,30618,3.3,16.7,329,0.27,1.27,34,43,0.15,0.4,0.2
"Ship 2","Bulkcarrier",02/21/18 03:00 AM,4,178.72,28,30618,3.08,16.7,335,0.34,1.89,31,48,0.21,0.5,0.3
"Ship 2","Bulkcarrier",02/21/18 04:00 AM,4,178.72,28,30618,3.03,15.4,330,0.28,2.58,32,47,0.4,0.8,0.6
"Ship 2","Bulkcarrier",02/21/18 05:00 AM,4,178.72,28,30618,3.22,15.4,327,0.45,3.17,29,51,0.22,0.5,0.4
"Ship 2","Bulkcarrier",02/21/18 06:00 AM,4,178.72,28,30618,3.42,15.4,328,0.37,3.52,28,50,0.2,0.4,0.3
"Ship 2","Bulkcarrier",02/21/18 07:00 AM,4,178.72,28,30618,3.17,15.4,326,0.29,3.54,30,48,0.19,0.4,0.3
"Ship 2","Bulkcarrier",02/21/18 08:00 AM,4,178.72,28,30618,3.2,15.4,334,0.29,3.24,27,46,0.21,0.5,0.4
"Ship 2","Bulkcarrier",02/21/18 09:00 AM,4,178.72,28,30618,3.22,15.4,330,0.29,2.68,29,49,0.23,0.4,0.3
"Ship 2","Bulkcarrier",02/21/18 10:00 AM,4,178.72,28,30618,3.32,15.4,330,0.27,1.98,44,59,0.26,0.5,0.4
"Ship 2","Bulkcarrier",02/21/18 11:00 AM,4,178.72,28,30618,3.37,14.3,332,0.27,1.34,38,56,0.32,0.6,0.5
"Ship 2","Bulkcarrier",02/21/18 12:00 PM,4,178.72,28,30618,3.26,14.3,333,0.23,0.94,34,47,0.31,0.7,0.5
"Ship 2","Bulkcarrier",02/21/18 01:00 PM,4,178.72,28,30618,3.14,15.4,340,0.29,0.87,37,48,0.17,0.5,0.3
"Ship 2","Bulkcarrier",02/21/18 02:00 PM,4,178.72,28,30618,3.08,15.4,332,0.25,1.14,32,55,0.17,0.5,0.3
"Ship 2","Bulkcarrier",02/21/18 03:00 PM,4,178.72,28,30618,2.92,14.3,339,0.24,1.64,39,48,0.14,0.4,0.2
"Ship 2","Bulkcarrier",02/21/18 04:00 PM,4,178.72,28,30618,3.28,14.3,340,0.27,2.25,40,47,0.2,0.4,0.3
"Ship 9","Bulkcarrier",01/22/18 01:00 PM,5,224.98,32.24,77105,1.92,14.3,336,0.2,1.14,15,18,0.09,0.21,0.14
"Ship 9","Bulkcarrier",01/22/18 02:00 PM,5,224.98,32.24,77105,1.67,13.3,341,0.22,1.14,13,17,0.08,0.16,0.12
"Ship 9","Bulkcarrier",01/22/18 03:00 PM,5,224.98,32.24,77105,1.73,15.4,345,0.21,1.41,22,31,0.13,0.26,0.18
"Ship 9","Bulkcarrier",01/22/18 04:00 PM,5,224.98,32.24,77105,1.73,13.3,350,0.23,1.87,28,46,0.12,0.29,0.18
"Ship 9","Bulkcarrier",01/22/18 05:00 PM,5,224.98,32.24,77105,1.78,14.3,344,0.24,2.4,33,45,0.15,0.3,0.22
"Ship 9","Bulkcarrier",01/22/18 06:00 PM,5,224.98,32.24,77105,1.65,14.3,347,0.27,2.89,29,48,0.12,0.37,0.19
"Ship 9","Bulkcarrier",01/22/18 07:00 PM,5,224.98,32.24,77105,1.56,14.3,346,0.31,3.21,24,53,0.14,0.33,0.22
"Ship 9","Bulkcarrier",01/22/18 08:00 PM,5,224.98,32.24,77105,1.54,13.3,347,0.31,3.28,16,60,0.15,0.43,0.24
