"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 32","General cargo",02/19/19 08:00 AM,4,145.63,18.29,10758,4.58,14.3,317,0.33,0.56,14,118,0.17,0.38,0.26
"Ship 32","General cargo",02/19/19 09:00 AM,4,145.63,18.29,10758,4.14,14.3,322,0.33,0.31,10,112,0.15,0.4,0.23
"Ship 32","General cargo",02/19/19 10:00 AM,4,145.63,18.29,10758,4.03,14.3,327,0.31,0.55,4,119,0.17,0.39,0.26
"Ship 32","General cargo",02/19/19 11:00 AM,4,145.63,18.29,10758,3.1,14.3,320,0.33,1.15,11,82,0.21,0.5,0.3
"Ship 32","General cargo",02/19/19 12:00 PM,4,145.63,18.29,10758,3.03,13.3,319,0.27,2.01,12,238,0.2,0.43,0.29
"Ship 32","General cargo",02/19/19 01:00 PM,4,145.63,18.29,10758,2.97,13.3,319,0.33,2.92,14,350,0.18,0.48,0.28
"Ship 32","General cargo",02/19/19 02:00 PM,4,145.63,18.29,10758,2.91,13.3,325,0.26,3.65,12,341,0.2,0.41,0.29
"Ship 32","General cargo",02/19/19 03:00 PM,4,145.63,18.29,10758,2.84,14.3,320,0.28,4,12,352,0.21,0.45,0.32
"Ship 11","Bulkcarrier",03/06/19 12:00 PM,5,158,23,21057,2.4,10,302,0.24,2.25,48,207,0.17,0.39,0.24
"Ship 11","Bulkcarrier",03/06/19 01:00 PM,5,158,23,21057,2.54,11.8,303,0.26,2.97,52,242,0.15,0.37,0.23
"Ship 11","Bulkcarrier",03/06/19 02:00 PM,5,158,23,21057,3.43,10,301,0.26,3.59,55,269,0.2,0.45,0.3
"Ship 11","Bulkcarrier",03/06/19 03:00 PM,5,158,23,21057,4.11,11.1,306,0.33,3.91,48,279,0.25,0.67,0.38
"Ship 11","Bulkcarrier",03/06/19 04:00 PM,5,158,23,21057,4.46,11.1,306,0.37,3.89,45,283,0.26,0.54,0.38
"Ship 11","Bulkcarrier",03/06/19 05:00 PM,5,158,23,21057,4.52,11.1,311,0.34,3.54,34,282,0.23,0.47,0.35
"Ship 11","Bulkcarrier",03/06/19 06:00 PM,5,158,23,21057,4.86,12.5,310,0.33,2.92,41,272,0.23,0.53,0.36
"Ship 11","Bulkcarrier",03/06/19 07:00 PM,5,158,23,21057,4.68,11.8,309,0.32,2.16,37,271,0.24,0.66,0.36
"Ship 11","Bulkcarrier",03/06/19 08:00 PM,5,158,23,21057,4.58,12.5,313,0.34,1.49,35,272,0.24,0.54,0.36
"Ship 11","Bulkcarrier",03/06/19 09:00 PM,5,158,23,21057,4.18,11.8,314,0.32,1.07,33,266,0.25,0.54,0.36
"Ship 11","Bulkcarrier",03/06/19 10:00 PM,5,158,23,21057,4.26,12.5,315,0.36,1.04,24,254,0.22,0.5,0.34
"Ship 11","Bulkcarrier",03/06/19 11:00 PM,5,158,23,21057,4.46,11.8,309,0.32,1.39,24,204,0.25,0.52,0.37
"Ship 11","Bulkcarrier",03/07/19 12:00 AM,5,158,23,21057,4.29,11.8,314,0.35,2,30,193,0.23,0.48,0.35
"Ship 11","Bulkcarrier",03/07/19 01:00 AM,5,158,23,21057,4.17,13.3,313,0.35,2.73,32,194,0.21,0.45,0.34
"Ship 11","Bulkcarrier",03/07/19 02:00 AM,5,158,23,21057,3.86,12.5,312,0.36,3.41,33,192,0.25,0.53,0.36
"Ship 11","Bulkcarrier",03/07/19 03:00 AM,5,158,23,21057,4.19,14.3,313,0.38,3.86,25,201,0.22,0.53,0.33
"Ship 11","Bulkcarrier",03/07/19 04:00 AM,5,158,23,21057,4.23,11.8,315,0.36,3.96,29,195,0.24,0.49,0.35
"Ship 11","Bulkcarrier",03/07/19 05:00 AM,5,158,23,21057,3.77,11.8,319,0.33,3.69,25,198,0.24,0.5,0.36
"Ship 11","Bulkcarrier",03/07/19 06:00 AM,5,158,23,21057,3.85,11.8,316,0.31,3.09,31,195,0.21,0.53,0.31
"Ship 11","Bulkcarrier",03/07/19 07:00 AM,5,158,23,21057,3.59,11.8,317,0.29,2.32,28,179,0.22,0.52,0.34
"Ship 11","Bulkcarrier",03/07/19 08:00 AM,5,158,23,21057,3.94,11.8,315,0.26,1.59,28,194,0.19,0.48,0.29
"Ship 11","Bulkcarrier",03/07/19 09:00 AM,5,158,23,21057,3.48,11.1,318,0.23,1.07,34,193,0.2,0.41,0.3
"Ship 11","Bulkcarrier",03/07/19 10:00 AM,5,158,23,21057,2.98,11.1,320,0.25,0.91,33,184,0.2,0.44,0.31
"Ship 11","Bulkcarrier",03/07/19 11:00 AM,5,158,23,21057,3.22,11.1,313,0.35,1.16,50,187,0.25,0.47,0.34
"Ship 11","Bulkcarrier",03/07/19 12:00 PM,5,158,23,21057,2.95,11.1,313,0.25,1.71,50,174,0.17,0.57,0.26
"Ship 11","Bulkcarrier",03/07/19 01:00 PM,5,158,23,21057,2.55,11.8,309,0.23,2.42,49,180,0.18,0.47,0.27
"Ship 11","Bulkcarrier",03/07/19 02:00 PM,5,158,23,21057,2.41,11.1,315,0.24,3.13,30,210,0.18,0.37,0.26
"Ship 11","Bulkcarrier",03/07/19 03:00 PM,5,158,23,21057,2.37,11.1,323,0.23,3.64,21,207,0.2,0.48,0.31
"Ship 36","Bulkcarrier",03/11/19 05:59 PM,4,179.97,30,34958,3.47,13.3,326,0.28,3.38,5,241,0.13,0.24,0.19
"Ship 36","Bulkcarrier",03/11/19 06:59 PM,4,179.97,30,34958,3.5,14.3,325,0.38,3.28,8,226,0.12,0.36,0.18
"Ship 36","Bulkcarrier",03/11/19 07:59 PM,4,179.97,30,34958,3.49,13.3,324,0.33,2.9,10,170,0.12,0.26,0.17
"Ship 36","Bulkcarrier",03/11/19 08:59 PM,4,179.97,30,34958,3.62,12.5,322,0.26,2.3,13,143,0.1,0.25,0.16
"Ship 36","Bulkcarrier",03/11/19 09:59 PM,4,179.97,30,34958,3.82,14.3,320,0.25,1.68,18,178,0.1,0.2,0.14
"Ship 36","Bulkcarrier",03/11/19 10:59 PM,4,179.97,30,34958,3.53,14.3,317,0.25,1.19,21,194,0.1,0.27,0.16
"Ship 36","Bulkcarrier",03/12/19 12:00 AM,4,179.97,30,34958,3.31,13.3,325,0.29,0.96,18,196,0.09,0.2,0.14
"Ship 36","Bulkcarrier",03/12/19 12:59 AM,4,179.97,30,34958,3.24,13.3,324,0.28,1.05,16,179,0.1,0.24,0.14
"Ship 36","Bulkcarrier",03/12/19 01:59 AM,4,179.97,30,34958,3.25,13.3,322,0.21,1.42,17,178,0.09,0.22,0.14
"Ship 36","Bulkcarrier",03/12/19 02:59 AM,4,179.97,30,34958,3.37,14.3,324,0.25,2,11,156,0.1,0.24,0.16
"Ship 36","Bulkcarrier",03/12/19 03:59 AM,4,179.97,30,34958,2.85,13.3,319,0.22,2.62,18,201,0.12,0.26,0.18
"Ship 36","Bulkcarrier",03/12/19 04:59 AM,4,179.97,30,34958,3.01,14.3,326,0.24,3.13,22,199,0.15,0.33,0.23
"Ship 36","Bulkcarrier",03/12/19 05:59 AM,4,179.97,30,34958,2.82,13.3,324,0.23,3.4,33,194,0.16,0.34,0.24
"Ship 36","Bulkcarrier",03/12/19 06:59 AM,4,179.97,30,34958,2.71,13.3,318,0.31,3.4,32,188,0.13,0.28,0.19
"Ship 36","Bulkcarrier",03/12/19 07:59 AM,4,179.97,30,34958,2.55,13.3,317,0.24,3.11,32,181,0.12,0.31,0.18
"Ship 36","Bulkcarrier",03/12/19 08:59 AM,4,179.97,30,34958,2.56,13.3,318,0.29,2.61,36,187,0.14,0.28,0.2
"Ship 36","Bulkcarrier",03/12/19 09:59 AM,4,179.97,30,34958,2.44,13.3,320,0.25,2.01,35,210,0.14,0.28,0.19
"Ship 36","Bulkcarrier",03/12/19 10:59 AM,4,179.97,30,34958,2.41,13.3,314,0.21,1.47,38,217,0.14,0.31,0.21
"Ship 36","Bulkcarrier",03/12/19 11:59 AM,4,179.97,30,34958,2.31,12.5,314,0.24,1.15,37,218,0.1,0.23,0.15
"Ship 36","Bulkcarrier",03/12/19 12:59 PM,4,179.97,30,34958,2.74,12.5,315,0.23,1.13,33,267,0.09,0.19,0.13
"Ship 1","General cargo",03/12/19 01:00 PM,5,89,13.35,5000,2.74,12.5,315,0.23,1.13,33,267,0.2,0.48,0.29
"Ship 36","Bulkcarrier",03/12/19 01:59 PM,4,179.97,30,34958,2.75,13.3,314,0.23,1.4,24,288,0.11,0.22,0.16
"Ship 1","General cargo",03/12/19 01:59 PM,5,89,13.35,5000,2.75,13.3,314,0.23,1.4,24,288,0.23,0.47,0.36
"Ship 36","Bulkcarrier",03/12/19 02:59 PM,4,179.97,30,34958,2.69,12.5,315,0.26,1.85,23,300,0.1,0.25,0.16
"Ship 1","General cargo",03/12/19 02:59 PM,5,89,13.35,5000,2.69,12.5,315,0.26,1.85,23,300,0.25,0.49,0.37
"Ship 36","Bulkcarrier",03/12/19 03:59 PM,4,179.97,30,34958,2.49,14.3,313,0.25,2.39,18,289,0.12,0.26,0.17
"Ship 1","General cargo",03/12/19 03:59 PM,5,89,13.35,5000,2.49,14.3,313,0.25,2.39,18,289,0.25,0.61,0.37
"Ship 1","General cargo",03/12/19 04:59 PM,5,89,13.35,5000,2.71,13.3,313,0.26,2.88,15,301,0.24,0.52,0.36
"Ship 1","General cargo",03/12/19 05:59 PM,5,89,13.35,5000,3.09,13.3,316,0.26,3.18,19,321,0.25,0.57,0.38
"Ship 1","General cargo",03/12/19 06:59 PM,5,89,13.35,5000,2.88,13.3,320,0.22,3.23,17,319,0.27,0.65,0.39
"Ship 1","General cargo",03/12/19 07:59 PM,5,89,13.35,5000,3.12,13.3,319,0.29,3.04,19,324,0.24,0.65,0.38
"Ship 1","General cargo",03/12/19 08:59 PM,5,89,13.35,5000,3.05,13.3,320,0.24,2.62,18,308,0.24,0.55,0.36
"Ship 1","General cargo",03/12/19 09:59 PM,5,89,13.35,5000,3.31,14.3,320,0.23,2.09,14,311,0.27,0.52,0.38
"Ship 1","General cargo",03/12/19 10:59 PM,5,89,13.35,5000,3.31,13.3,322,0.24,1.57,17,300,0.28,0.56,0.4
"Ship 1","General cargo",03/13/19 12:00 AM,5,89,13.35,5000,3.27,9.5,316,0.25,1.2,21,292,0.27,0.63,0.37
"Ship 1","General cargo",03/13/19 12:59 AM,5,89,13.35,5000,3.56,12.5,319,0.27,1.08,22,290,0.25,0.52,0.37
"Ship 1","General cargo",03/13/19 01:59 AM,5,89,13.35,5000,3.61,12.5,319,0.26,1.22,22,288,0.26,0.52,0.37
"Ship 1","General cargo",03/13/19 02:59 AM,5,89,13.35,5000,3.72,12.5,321,0.24,1.58,21,279,0.25,0.57,0.38
"Ship 1","General cargo",03/13/19 03:59 AM,5,89,13.35,5000,3.91,11.8,320,0.28,2.08,23,285,0.28,0.56,0.42
"Ship 1","General cargo",03/13/19 04:59 AM,5,89,13.35,5000,3.96,12.5,321,0.27,2.57,25,288,0.3,0.74,0.44
"Ship 1","General cargo",03/13/19 05:59 AM,5,89,13.35,5000,3.91,11.8,319,0.29,2.96,22,304,0.32,0.82,0.48
"Ship 1","General cargo",03/13/19 06:59 AM,5,89,13.35,5000,3.92,13.3,321,0.32,3.14,19,316,0.33,0.84,0.47
"Ship 1","General cargo",03/13/19 07:59 AM,5,89,13.35,5000,4.04,13.3,322,0.35,3.07,16,324,0.26,0.63,0.4
"Ship 1","General cargo",03/13/19 08:59 AM,5,89,13.35,5000,4.33,13.3,322,0.29,2.76,17,333,0.32,0.72,0.47
"Ship 1","General cargo",03/13/19 09:59 AM,5,89,13.35,5000,4.29,13.3,322,0.31,2.27,18,338,0.31,0.6,0.45
"Ship 1","General cargo",03/13/19 10:59 AM,5,89,13.35,5000,4.75,13.3,321,0.26,1.75,18,332,0.29,0.67,0.43
"Ship 38","General cargo",04/09/19 10:00 AM,5,132.5,15.87,11000,3.26,13.3,296,0.23,1.4,32,232,0.2,0.52,0.3
"Ship 38","General cargo",04/09/19 10:59 AM,5,132.5,15.87,11000,3.32,12.1,296,0.21,1.03,34,238,0.21,0.45,0.3
"Ship 38","General cargo",04/09/19 11:59 AM,5,132.5,15.87,11000,3.34,12.1,296,0.21,1.03,34,234,0.2,0.48,0.31
"Ship 38","General cargo",04/09/19 12:59 PM,5,132.5,15.87,11000,3.27,12.1,297,0.21,1.37,34,230,0.21,0.51,0.34
"Ship 38","General cargo",04/09/19 01:59 PM,5,132.5,15.87,11000,3.26,12.1,296,0.23,1.96,35,246,0.24,0.56,0.36
"Ship 13","General cargo",04/09/19 04:00 PM,3,87.27,11.45,2600,3.46,12.1,295,0.25,3.27,40,248,0.28,0.73,0.42
"Ship 13","General cargo",04/09/19 04:59 PM,3,87.27,11.45,2600,3.57,11,295,0.27,3.66,39,254,0.27,0.75,0.41
"Ship 4","General Cargo",11/18/19 02:00 PM,4,115.46,16.85,6390,2.4,13.1,327,0.23,1.36,3.2,275,0.25,0.59,0.37
"Ship 4","General Cargo",11/18/19 03:00 PM,4,115.46,16.85,6390,2.5,12.5,331,0.28,1.7,4.1,284,0.26,0.56,0.4
"Ship 4","General Cargo",11/18/19 04:00 PM,4,115.46,16.85,6390,2.5,13.7,325,0.21,2.17,2.3,331,0.29,0.58,0.41
"Ship 4","General Cargo",11/18/19 05:00 PM,4,115.46,16.85,6390,2.4,12.5,326,0.22,2.63,3.9,285,0.27,0.58,0.42
"Ship 4","General Cargo",11/18/19 06:00 PM,4,115.46,16.85,6390,2.3,11.9,325,0.29,2.99,15.3,120,0.32,0.73,0.45
"Ship 4","General Cargo",11/18/19 07:00 PM,4,115.46,16.85,6390,2.3,12.8,327,0.28,3.16,10.8,132,0.29,0.66,0.44
"Ship 4","General Cargo",11/18/19 08:00 PM,4,115.46,16.85,6390,2.2,11.3,329,0.2,3.09,14.7,124,0.3,0.67,0.45
"Ship 4","General Cargo",11/18/19 09:00 PM,4,115.46,16.85,6390,2.1,12.6,326,0.23,2.81,11.6,131,0.26,0.61,0.42
"Ship 4","General Cargo",11/18/19 10:00 PM,4,115.46,16.85,6390,1.9,10.9,326,0.24,2.39,16.6,119,0.27,0.63,0.4
"Ship 4","General Cargo",11/18/19 11:00 PM,4,115.46,16.85,6390,1.8,8.8,334,0.21,1.93,16.5,133,0.26,0.59,0.39
"Ship 4","General Cargo",11/19/19 12:00 AM,4,115.46,16.85,6390,1.7,9.9,329,0.19,1.57,15,132,0.23,0.48,0.34
"Ship 4","General Cargo",11/19/19 01:00 AM,4,115.46,16.85,6390,1.6,9.7,330,0.41,1.41,18.9,125,0.21,0.53,0.32
"Ship 4","General Cargo",11/19/19 02:00 AM,4,115.46,16.85,6390,1.6,10.3,332,0.18,1.49,16.6,122,0.19,0.45,0.28
"Ship 4","General Cargo",11/19/19 03:00 AM,4,115.46,16.85,6390,1.4,9.5,336,0.15,1.78,22.2,116,0.18,0.48,0.27
"Ship 4","General Cargo",11/19/19 04:00 AM,4,115.46,16.85,6390,1.2,8.7,334,0.15,2.2,19.2,118,0.16,0.37,0.24
"Ship 4","General Cargo",11/19/19 05:00 AM,4,115.46,16.85,6390,1.1,10,331,0.14,2.68,27.5,105,0.16,0.39,0.24
"Ship 4","General Cargo",11/19/19 06:00 AM,4,115.46,16.85,6390,1,8.8,329,0.14,3.09,25.8,108,0.18,0.47,0.25
"Ship 4","General Cargo",11/19/19 07:00 AM,4,115.46,16.85,6390,1,9.4,321,0.12,3.32,20.5,138,0.15,0.35,0.23
"Ship 4","General Cargo",11/19/19 08:00 AM,4,115.46,16.85,6390,0.9,8.9,305,0.11,3.38,24.6,140,0.15,0.39,0.23
"Ship 4","General Cargo",11/19/19 09:00 AM,4,115.46,16.85,6390,0.9,8.1,288,0.13,3.2,43.9,176,0.15,0.35,0.22
"Ship 4","General Cargo",11/19/19 10:00 AM,4,115.46,16.85,6390,0.9,7.6,269,0.14,2.82,40.7,174,0.14,0.32,0.2
"Ship 4","General Cargo",11/19/19 11:00 AM,4,115.46,16.85,6390,0.9,7.8,266,0.14,2.34,54.9,182,0.14,0.34,0.21
"Ship 4","General Cargo",11/19/19 12:00 PM,4,115.46,16.85,6390,1,7,269,0.16,1.88,53.9,182,0.14,0.28,0.2
"Ship 4","General Cargo",11/19/19 01:00 PM,4,115.46,16.85,6390,0.9,7.6,292,0.2,1.56,31.8,208,0.15,0.4,0.22
"Ship 4","General Cargo",11/19/19 02:00 PM,4,115.46,16.85,6390,1.2,7.1,298,0.16,1.42,27.7,209,0.19,0.4,0.3
"Ship 4","General Cargo",11/19/19 03:00 PM,4,115.46,16.85,6390,1.2,8.5,299,0.12,1.52,13.2,204,0.18,0.39,0.28
"Ship 4","General Cargo",11/19/19 04:00 PM,4,115.46,16.85,6390,1.2,20.2,301,0.14,1.79,13,242,0.25,0.74,0.39
"Ship 4","General Cargo",11/19/19 05:00 PM,4,115.46,16.85,6390,1.5,19.1,303,0.14,2.19,11.2,244,0.24,0.64,0.38
"Ship 4","General Cargo",11/19/19 06:00 PM,4,115.46,16.85,6390,2.2,19.2,301,0.15,2.59,15.2,185,0.38,0.83,0.59
"Ship 4","General Cargo",11/19/19 07:00 PM,4,115.46,16.85,6390,2.5,19.3,300,0.19,2.94,21.5,195,0.38,0.88,0.58
"Ship 4","General Cargo",11/19/19 08:00 PM,4,115.46,16.85,6390,3.1,17.3,307,0.3,3.17,21.4,198,0.42,0.98,0.62
"Ship 4","General Cargo",11/19/19 09:00 PM,4,115.46,16.85,6390,3.6,18.1,306,0.27,3.17,16.4,197,0.44,1.15,0.71
"Ship 4","General Cargo",11/19/19 10:00 PM,4,115.46,16.85,6390,4.1,18.8,306,0.32,2.98,12.9,136,0.54,1.29,0.82
"Ship 4","General Cargo",11/19/19 11:00 PM,4,115.46,16.85,6390,4.3,17,306,0.39,2.6,11.4,141,0.37,0.96,0.57
"Ship 4","General Cargo",11/20/19 12:00 AM,4,115.46,16.85,6390,4.2,18,308,0.45,2.19,17.7,182,0.37,0.88,0.54
"Ship 4","General Cargo",11/20/19 01:00 AM,4,115.46,16.85,6390,5.3,19.8,311,0.37,1.84,19.6,176,0.36,0.84,0.53
"Ship 4","General Cargo",11/20/19 02:00 AM,4,115.46,16.85,6390,4.6,18,309,0.38,1.64,4.9,217,0.33,0.77,0.49
"Ship 4","General Cargo",11/20/19 03:00 AM,4,115.46,16.85,6390,5,19.2,310,0.37,1.65,15,132,0.35,0.75,0.51
"Ship 4","General Cargo",11/20/19 04:00 AM,4,115.46,16.85,6390,4.9,18.7,307,0.34,1.86,21.3,175,0.3,0.7,0.45
"Ship 4","General Cargo",11/20/19 05:00 AM,4,115.46,16.85,6390,4.9,18.4,308,0.39,2.23,28.8,191,0.36,0.87,0.54
"Ship 4","General Cargo",11/20/19 06:00 AM,4,115.46,16.85,6390,4.2,16.9,304,0.44,2.66,24.2,165,0.43,1.08,0.63
"Ship 4","General Cargo",11/20/19 07:00 AM,4,115.46,16.85,6390,7.1,19.7,314,0.45,3.06,26.7,163,0.43,1.19,0.65
"Ship 4","General Cargo",11/20/19 08:00 AM,4,115.46,16.85,6390,4.8,19.5,309,0.42,3.33,32.7,192,0.45,1.08,0.68
"Ship 4","General Cargo",11/20/19 09:00 AM,4,115.46,16.85,6390,4.9,18.5,308,0.44,3.44,35.5,199,0.46,1.21,0.72
"Ship 15","General Cargo",01/21/20 01:00 PM,5,89.99,12.5,3171,1.6,13.5,338,0.3,3.17,55.05,23,0.78,1.97,1.19
"Ship 17","General Cargo",01/21/20 01:00 PM,3,89.95,14.4,4891,1.6,13.5,338,0.3,3.17,55.05,23,0.32,0.64,0.47
"Ship 15","General Cargo",01/21/20 02:00 PM,5,89.99,12.5,3171,1.6,12.4,338,0.33,2.98,51.9,20,1.22,2.61,1.76
"Ship 17","General Cargo",01/21/20 02:00 PM,3,89.95,14.4,4891,1.6,12.4,338,0.33,2.98,51.9,20,0.34,0.76,0.49
"Ship 15","General Cargo",01/21/20 03:00 PM,5,89.99,12.5,3171,1.6,14.7,337,0.36,2.58,50.95,21,1.22,2.81,1.75
"Ship 17","General Cargo",01/21/20 03:00 PM,3,89.95,14.4,4891,1.6,14.7,337,0.36,2.58,50.95,21,0.25,0.57,0.36
"Ship 15","General Cargo",01/21/20 04:00 PM,5,89.99,12.5,3171,1.5,15.1,335,0.35,2.02,48.4,22.5,1.24,3.07,1.86
"Ship 17","General Cargo",01/21/20 04:00 PM,3,89.95,14.4,4891,1.5,15.1,335,0.35,2.02,48.4,22.5,0.26,0.57,0.38
"Ship 15","General Cargo",01/21/20 05:00 PM,5,89.99,12.5,3171,1.6,16,337,0.3,1.49,50.85,21,1.58,3.56,2.31
"Ship 17","General Cargo",01/21/20 05:00 PM,3,89.95,14.4,4891,1.6,16,337,0.3,1.49,50.85,21,0.19,0.52,0.29
"Ship 17","General Cargo",01/21/20 06:00 PM,3,89.95,14.4,4891,1.6,14.3,337,0.18,1.11,37.7,29,0.22,0.51,0.33
"Ship 17","General Cargo",01/21/20 07:00 PM,3,89.95,14.4,4891,1.7,14.7,338,0.27,0.98,38.7,27.5,0.25,0.61,0.38
"Ship 17","General Cargo",01/21/20 08:00 PM,3,89.95,14.4,4891,1.6,13.6,338,0.16,1.16,41.7,20.5,0.26,0.61,0.38
"Ship 17","General Cargo",01/21/20 09:00 PM,3,89.95,14.4,4891,1.4,11.8,340,0.17,1.57,43.15,20.5,0.25,0.74,0.38
"Ship 17","General Cargo",01/21/20 10:00 PM,3,89.95,14.4,4891,1.8,14,336,0.19,2.13,39.8,21,0.25,0.66,0.36
"Ship 17","General Cargo",01/21/20 11:00 PM,3,89.95,14.4,4891,1.7,9.9,341,0.19,2.73,41.55,22.5,0.25,0.66,0.38
"Ship 17","General Cargo",01/22/20 12:00 AM,3,89.95,14.4,4891,1.6,13.6,340,0.25,3.16,45.05,19,0.24,0.6,0.37
"Ship 17","General Cargo",01/22/20 01:00 AM,3,89.95,14.4,4891,1.7,14.4,338,0.22,3.38,33.9,19.5,0.26,0.63,0.39
"Ship 17","General Cargo",01/22/20 02:00 AM,3,89.95,14.4,4891,1.8,14,338,0.22,3.31,34.05,20,0.26,0.82,0.38
"Ship 17","General Cargo",01/22/20 03:00 AM,3,89.95,14.4,4891,1.5,11.2,339,0.25,2.93,44.05,24.5,0.25,0.55,0.37
"Ship 17","General Cargo",01/22/20 04:00 AM,3,89.95,14.4,4891,1.4,11,341,0.32,2.38,55.05,25.5,0.25,0.63,0.36
"Ship 17","General Cargo",01/22/20 05:00 AM,3,89.95,14.4,4891,1.6,15.1,337,0.21,1.75,41.35,20.5,0.24,0.62,0.35
"Ship 17","General Cargo",01/22/20 06:00 AM,3,89.95,14.4,4891,1.4,11.5,337,0.18,1.24,42,20,0.24,0.51,0.35
"Ship 17","General Cargo",01/22/20 07:00 AM,3,89.95,14.4,4891,1.4,9.7,340,0.2,0.99,38.65,16,0.21,0.54,0.32
"Ship 17","General Cargo",01/22/20 08:00 AM,3,89.95,14.4,4891,1.6,13.6,338,0.16,1.01,34.55,11.5,0.21,0.48,0.31
"Ship 17","General Cargo",01/22/20 09:00 AM,3,89.95,14.4,4891,1.7,12.1,339,0.17,1.32,39.15,15,0.28,0.72,0.41
"Ship 17","General Cargo",01/22/20 10:00 AM,3,89.95,14.4,4891,1.8,14.3,336,0.16,1.83,36,13,0.26,0.65,0.41
"Ship 17","General Cargo",01/22/20 11:00 AM,3,89.95,14.4,4891,1.6,14.1,336,0.19,2.42,44.35,17.5,0.29,0.56,0.41
"Ship 17","General Cargo",01/22/20 12:00 PM,3,89.95,14.4,4891,1.7,14.8,334,0.28,2.95,43.75,10.5,0.25,0.54,0.38
"Ship 17","General Cargo",01/22/20 01:00 PM,3,89.95,14.4,4891,1.8,14,332,0.25,3.29,39.9,9,0.27,0.61,0.4
"Ship 17","General Cargo",01/22/20 02:00 PM,3,89.95,14.4,4891,1.7,13.3,336,0.28,3.33,47.3,19.5,0.24,0.52,0.36
"Ship 17","General Cargo",01/22/20 03:00 PM,3,89.95,14.4,4891,1.6,13.5,336,0.23,3.09,42.35,22,0.25,0.59,0.36
"Ship 17","General Cargo",01/22/20 04:00 PM,3,89.95,14.4,4891,1.7,7.6,341,0.21,2.63,37.65,14,0.25,0.56,0.37
"Ship 14","General Cargo",01/29/20 03:00 PM,4,137.84,15.87,10750,3.1,15.1,315,0.34,2.42,35,211.5,1.58,2.98,2.29
"Ship 14","General Cargo",01/29/20 04:00 PM,4,137.84,15.87,10750,3.8,15.1,316,0.35,2.97,44.25,204,1.6,3.1,2.33
"Ship 14","General Cargo",01/29/20 05:00 PM,4,137.84,15.87,10750,3.3,15.2,316,0.41,3.35,47.2,207,1.58,3.64,2.39
"Ship 14","General Cargo",01/29/20 06:00 PM,4,137.84,15.87,10750,3.8,16,318,0.46,3.47,34.35,211.5,1.7,3.38,2.44
"Ship 14","General Cargo",01/29/20 07:00 PM,4,137.84,15.87,10750,3.3,15,319,0.33,3.32,31.4,203,1.41,3.09,2.16
"Ship 14","General Cargo",01/29/20 08:00 PM,4,137.84,15.87,10750,2.8,13.6,321,0.32,2.93,37.7,199.5,1.51,3.4,2.27
"Ship 14","General Cargo",01/29/20 09:00 PM,4,137.84,15.87,10750,2.7,14.1,319,0.33,2.38,40.25,203,1.45,2.79,2.05
"Ship 14","General Cargo",01/29/20 10:00 PM,4,137.84,15.87,10750,2.5,13.7,316,0.33,1.82,35.3,208,1.48,3,2.15
"Ship 14","General Cargo",01/29/20 11:00 PM,4,137.84,15.87,10750,2.5,14.6,317,0.33,1.42,29.75,206.5,1.36,3.49,2.02
"Ship 14","General Cargo",01/30/20 12:00 AM,4,137.84,15.87,10750,1.9,14.6,314,0.28,1.28,41.75,196.5,1.42,3.11,2.1
"Ship 14","General Cargo",01/30/20 01:00 AM,4,137.84,15.87,10750,2.1,14.5,313,0.29,1.45,58.65,194,1.45,3.83,2.26
"Ship 14","General Cargo",01/30/20 02:00 AM,4,137.84,15.87,10750,2.8,14.4,315,0.31,1.87,42.55,191,1.56,3.57,2.34
"Ship 14","General Cargo",01/30/20 03:00 AM,4,137.84,15.87,10750,2.6,14.3,311,0.33,2.42,56.8,193.5,1.28,2.84,1.95
"Ship 14","General Cargo",01/30/20 04:00 AM,4,137.84,15.87,10750,2.3,12.9,308,0.38,3.01,49.55,188,1.37,3.02,2.05
"Ship 14","General Cargo",01/30/20 05:00 AM,4,137.84,15.87,10750,2.7,13.6,311,0.34,3.47,51.85,187,1.41,2.82,2.04
"Ship 14","General Cargo",01/30/20 06:00 AM,4,137.84,15.87,10750,2.6,12.8,312,0.37,3.68,52.3,191,1.49,3.79,2.32
"Ship 14","General Cargo",01/30/20 07:00 AM,4,137.84,15.87,10750,2.4,13.1,315,0.37,3.62,52.15,188.5,1.65,4.44,2.54
"Ship 14","General Cargo",01/30/20 08:00 AM,4,137.84,15.87,10750,2.1,14.1,314,0.33,3.28,46.25,181.5,1.9,3.93,2.87
"Ship 14","General Cargo",01/30/20 09:00 AM,4,137.84,15.87,10750,2.1,13.4,310,0.27,2.73,48.9,189.5,1.31,2.79,1.95
"Ship 14","General Cargo",01/30/20 10:00 AM,4,137.84,15.87,10750,2.1,11.9,310,0.3,2.13,36.6,192.5,1.09,2.99,1.7
"Ship 14","General Cargo",01/30/20 11:00 AM,4,137.84,15.87,10750,2,13.4,312,0.24,1.61,31.35,199,1.2,3.79,1.91
"Ship 14","General Cargo",01/30/20 12:00 PM,4,137.84,15.87,10750,2,13.1,309,0.25,1.36,9.85,217.5,1.09,3.04,1.67
"Ship 14","General Cargo",01/30/20 01:00 PM,4,137.84,15.87,10750,2.2,14.1,316,0.22,1.37,25.7,223.5,1.14,2.38,1.7
